Annee,Marque,Modele,Transmission,Couleur,Prix
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Sorento,automatic,black,20500
2015,Kia,Sorento,automatic,black,21100
2015,Kia,Sorento,automatic,black,21300
2015,Kia,Sorento,automatic,gray,21000
2015,Kia,Sorento,automatic,gray,20700
2015,Kia,Sorento,automatic,tan,20700
2015,Kia,Sorento,automatic,black,21600
2015,Kia,Sorento,automatic,beige,21200
2015,Kia,Forte,automatic,gray,12700
2015,Kia,Sorento,automatic,black,20700
2015,Kia,Sorento,automatic,beige,20900
2015,Kia,Sorento,automatic,black,21300
2015,Kia,Sorento,automatic,beige,21100
2015,Kia,Sorento,automatic,beige,21300
2015,Kia,Sorento,automatic,black,21400
2015,Kia,Sorento,automatic,black,20600
2015,Kia,Sorento,automatic,gray,20800
2015,Kia,Sorento,automatic,tan,21100
2015,Kia,Sorento,automatic,black,19600
2015,Mercedes-Benz,GL-Class,automatic,black,73500
2015,Kia,Sorento,automatic,black,19500
2015,Mazda,CX-5,automatic,black,18600
2015,Kia,Sorento,automatic,gray,17800
2015,Kia,Sorento,automatic,black,26250
2015,Mazda,CX-5,automatic,black,21250
2015,Mazda,CX-5,automatic,black,19400
2015,Mazda,CX-5,automatic,black,21000
2015,Mazda,CX-5,automatic,beige,20500
2015,Mazda,CX-5,automatic,black,18700
2015,Kia,Sorento,automatic,tan,20100
2015,Kia,Sorento,automatic,gray,18000
2015,Nissan,Altima,automatic,black,15400
2015,Mazda,CX-5,automatic,beige,18000
2015,Lexus,RX,,,
2015,Mazda,CX-5,automatic,black,20600
2015,Nissan,Altima,automatic,black,14200
2015,Nissan,Versa,,,
2015,Nissan,Versa,,,
2015,Nissan,Versa,manual,black,9700
2015,Buick,LaCrosse,automatic,gray,21000
2015,Chevrolet,Suburban,automatic,tan,52500
2015,Chevrolet,Tahoe,automatic,black,42500
2015,Chevrolet,Suburban,automatic,black,47100
2015,Chevrolet,Tahoe,automatic,gray,51300
2015,Ford,Explorer,automatic,black,34000
2015,GMC,Yukon,automatic,brown,49000
2015,GMC,Yukon,automatic,black,52800
2015,Jeep,Wrangler,automatic,gray,32000
2015,Hyundai,Sonata,automatic,gray,8700
2015,Mazda,CX-5,automatic,black,21200
2015,Kia,Sorento,automatic,gray,20800
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23700
2015,Subaru,Forester,automatic,gray,23800
2015,Nissan,Altima,automatic,black,17000
2015,Subaru,Forester,automatic,black,23700
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,black,23600
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23800
2015,Nissan,Versa,,,
2015,Subaru,Forester,automatic,tan,23600
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,beige,23800
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23700
2015,Subaru,Forester,automatic,black,23800
2015,Subaru,Forester,automatic,beige,23700
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23700
2015,Subaru,Forester,automatic,gray,23300
2015,Subaru,Forester,automatic,gray,23900
2015,Subaru,Forester,automatic,black,23900
2015,Subaru,Forester,automatic,beige,23700
2015,Subaru,Forester,automatic,beige,23800
2015,Nissan,Altima,automatic,beige,16700
2015,Subaru,Forester,automatic,gray,23700
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23600
2015,Subaru,Forester,automatic,gray,23500
2015,Subaru,Forester,automatic,gray,23700
2015,Subaru,Forester,automatic,black,23400
2015,Nissan,Versa,automatic,black,9500
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23300
2015,Subaru,Forester,automatic,beige,23600
2015,Subaru,Forester,automatic,gray,23400
2015,Subaru,Forester,automatic,beige,23100
2015,Subaru,Forester,automatic,gray,23700
2015,Subaru,Forester,automatic,beige,23200
2015,Subaru,Forester,automatic,beige,23600
2015,Subaru,Forester,automatic,black,23900
2015,Nissan,Altima,automatic,black,14000
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23800
2015,Nissan,Altima,automatic,gray,9200
2015,Subaru,Forester,automatic,gray,23100
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,gray,23600
2015,Subaru,Forester,automatic,gray,23400
2015,Subaru,Forester,automatic,black,23800
2015,Subaru,Forester,automatic,black,23200
2015,Subaru,Forester,automatic,gray,23900
2015,Nissan,Versa,,,
2015,Audi,A3,automatic,black,23500
2015,Chevrolet,Tahoe,automatic,black,52600
2015,Chevrolet,Tahoe,automatic,brown,52000
2015,Hyundai,Elantra,automatic,gray,9000
2015,Hyundai,Sonata,automatic,silver,11200
2015,Ford,Fusion,automatic,black,11600
2015,Nissan,Versa,automatic,black,12500
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chrysler,200,automatic,black,16600
2015,Chrysler,200,automatic,black,17100
2015,Chrysler,200,automatic,black,16500
2015,Chrysler,200,automatic,black,16200
2015,Chrysler,200,automatic,black,16000
2015,Ford,Explorer,automatic,gray,37400
2015,Jeep,Wrangler,automatic,black,26500
2015,Hyundai,Sonata,automatic,brown,27000
2015,Kia,K900,automatic,black,40000
2015,Jeep,Wrangler,manual,black,16800
2015,Mazda,CX-5,automatic,black,20400
2015,Mazda,Mazda6,automatic,black,17600
2015,Dodge,Dart,automatic,black,16600
2015,Chevrolet,Tahoe,automatic,black,47000
2015,Chevrolet,Tahoe,automatic,black,53500
2015,Honda,Fit,automatic,black,16700
2015,Honda,Fit,automatic,black,17200
2015,Honda,Fit,automatic,black,16500
2015,Honda,Fit,automatic,black,16500
2015,Hyundai,Elantra,automatic,gray,15000
2015,Honda,Fit,automatic,black,16700
2015,Jaguar,F-TYPE,automatic,red,95250
2015,Mazda,CX-5,automatic,black,20000
2015,Chevrolet,Malibu,automatic,black,16500
2015,Ford,Explorer,automatic,black,34500
2015,Ford,Explorer,automatic,black,31500
2015,Ford,F-250,,,
2015,Ford,Explorer,automatic,black,34000
2015,Ford,Explorer,automatic,gray,33100
2015,Chevrolet,Tahoe,automatic,black,43500
2015,Ford,Explorer,automatic,beige,32200
2015,Ford,Explorer,automatic,black,31200
2015,Ford,Explorer,automatic,black,31800
2015,Chrysler,200,automatic,black,16800
2015,Honda,Fit,manual,black,17400
2015,Ford,Explorer,automatic,beige,26400
2015,Honda,Fit,automatic,gray,13700
2015,Hyundai,Sonata,automatic,tan,11700
2015,Hyundai,Elantra,automatic,tan,8500
2015,Ford,Explorer,automatic,black,31100
2015,Chevrolet,Tahoe,automatic,black,51400
2015,Chrysler,200,automatic,black,14700
2015,Ford,Explorer,automatic,purple,31400
2015,Hyundai,Sonata,automatic,gray,15250
2015,Ford,Explorer,automatic,gray,31600
2015,Mazda,CX-5,automatic,black,19700
2015,Kia,Optima,automatic,beige,16800
2015,Mazda,CX-5,automatic,black,20500
2015,Kia,Sorento,automatic,gray,20800
2015,Nissan,Altima,automatic,black,15300
2015,Nissan,Versa,automatic,black,8750
2015,Nissan,Versa,manual,black,7000
2015,Mazda,CX-5,automatic,black,27500
2015,Chevrolet,Silverado,,,
2015,Cadillac,Escalade,,,
2015,Cadillac,Escalade,automatic,brown,78000
2015,Chrysler,200,automatic,black,15500
2015,Chevrolet,Suburban,automatic,black,55000
2015,Chrysler,200,automatic,beige,17000
2015,Chrysler,200,automatic,black,15900
2015,Chevrolet,Suburban,automatic,black,48500
2015,Chevrolet,Suburban,automatic,black,55000
2015,Chevrolet,Suburban,automatic,black,40000
2015,Chrysler,200,automatic,black,16000
2015,Chrysler,200,automatic,black,16400
2015,Chevrolet,Suburban,automatic,black,46000
2015,Chevrolet,Tahoe,automatic,black,41750
2015,Chrysler,200,automatic,black,16000
2015,Chrysler,200,automatic,black,16000
2015,Chevrolet,Traverse,automatic,black,21250
2015,Chevrolet,Suburban,automatic,black,48500
2015,Chrysler,200,automatic,black,15900
2015,Chevrolet,Tahoe,automatic,tan,54500
2015,Ford,Fusion,automatic,black,5700
2015,Ford,F-250,,,
2015,Ford,Explorer,automatic,tan,31900
2015,Kia,Optima,automatic,gray,16500
2015,Ford,Fusion,automatic,brown,20400
2015,Hyundai,Elantra,automatic,gray,11200
2015,Ford,F-250,,,
2015,Ford,Fusion,automatic,black,16700
2015,Ford,F-250,,,
2015,Nissan,Altima,automatic,beige,16600
2015,Mazda,CX-5,automatic,black,20500
2015,Nissan,Altima,automatic,black,8700
2015,Nissan,Altima,automatic,black,12200
2015,Nissan,Altima,automatic,black,16700
2015,Kia,Sorento,automatic,black,19500
2015,Nissan,Altima,automatic,black,10300
2015,Nissan,Versa,automatic,black,11000
2015,Subaru,Forester,automatic,gray,23500
2015,Subaru,Forester,automatic,beige,23500
2015,Subaru,Forester,automatic,gray,23500
2015,Subaru,Forester,automatic,black,23300
2015,Subaru,Forester,automatic,gray,23500
2015,Subaru,Forester,automatic,gray,24000
2015,Subaru,Forester,automatic,gray,23400
2015,Subaru,Forester,automatic,gray,23800
2015,Subaru,Forester,automatic,tan,23500
2015,Subaru,Forester,automatic,gray,23500
2015,Subaru,Forester,automatic,gray,23500
2015,Subaru,Forester,automatic,gray,23500
2015,Subaru,Forester,automatic,beige,22900
2015,Subaru,Forester,automatic,black,23500
2015,Acura,RDX,automatic,black,33700
2015,Ford,Explorer,automatic,black,37100
2015,Mazda,CX-5,automatic,black,21250
2015,Chevrolet,Suburban,automatic,beige,52800
2015,Chevrolet,Tahoe,automatic,black,41800
2015,Chevrolet,Malibu,automatic,gray,15600
2015,Chevrolet,Suburban,automatic,black,53600
2015,Chevrolet,Tahoe,automatic,black,50200
2015,Chevrolet,Impala,automatic,gray,24800
2015,Chevrolet,Tahoe,automatic,tan,50000
2015,Chevrolet,Tahoe,automatic,brown,49900
2015,Dodge,Dart,automatic,black,12100
2015,Dodge,Dart,automatic,black,15000
2015,Ford,Explorer,automatic,black,33800
2015,Ford,Explorer,automatic,black,32900
2015,Ford,Explorer,automatic,black,33100
2015,Ford,Explorer,automatic,black,33000
2015,Chevrolet,Tahoe,automatic,black,52750
2015,Kia,Soul,automatic,black,13100
2015,Nissan,Altima,automatic,black,13250
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Tahoe,automatic,black,41500
2015,Chevrolet,Suburban,automatic,gray,53600
2015,Chevrolet,Suburban,automatic,beige,39000
2015,Chrysler,200,automatic,black,9900
2015,Dodge,Dart,automatic,black,10200
2015,Kia,Forte,automatic,gray,13200
2015,Kia,Forte,automatic,black,13300
2015,GMC,Yukon,automatic,beige,50500
2015,Kia,Sorento,automatic,gray,18700
2015,Mazda,CX-5,automatic,black,21600
2015,Volvo,S60,automatic,black,25500
2015,Volvo,V60,automatic,black,28000
2015,Volvo,S60,automatic,black,25700
2015,Volvo,XC70,automatic,black,32900
2015,Volvo,XC70,automatic,gray,33400
2015,Volvo,V60,automatic,black,28500
2015,Volvo,V60,automatic,black,28500
2015,Volvo,V60,automatic,beige,29500
2015,Volvo,V60,automatic,black,28000
2015,Volvo,V60,automatic,beige,29000
2015,Volvo,S60,automatic,black,25300
2015,Volvo,S60,automatic,gray,25900
2015,Volvo,S60,automatic,black,25500
2015,Volvo,V60,automatic,black,28000
2015,Volvo,S60,automatic,beige,25300
2015,Volvo,S60,automatic,black,25500
2015,Volvo,S60,automatic,black,27100
2015,Mazda,CX-5,automatic,black,21400
2015,Volvo,S60,automatic,beige,28400
2015,Nissan,Altima,automatic,black,11900
2015,Chevrolet,Suburban,automatic,gray,54750
2015,Chevrolet,Suburban,automatic,beige,53400
2015,Ford,Taurus,automatic,black,23200
2015,Ford,Taurus,automatic,beige,23600
2015,Ford,Taurus,automatic,black,19200
2015,Ford,Taurus,automatic,beige,22200
2015,Ford,Taurus,automatic,gray,22700
2015,Ford,Taurus,automatic,tan,22000
2015,Ford,Taurus,automatic,black,21800
2015,Ford,Taurus,automatic,beige,22800
2015,Ford,Taurus,automatic,black,23100
2015,Ford,Taurus,automatic,black,22700
2015,Ford,Taurus,automatic,black,17000
2015,Ford,Taurus,automatic,black,23300
2015,Mazda,Mazda6,automatic,black,16200
2015,Buick,LaCrosse,automatic,beige,22800
2015,Chevrolet,Traverse,automatic,black,22200
2015,Chevrolet,Suburban,automatic,tan,53200
2015,Chevrolet,Suburban,automatic,black,52000
2015,Chevrolet,Tahoe,automatic,black,51000
2015,Chevrolet,Tahoe,automatic,black,43000
2015,Ford,Explorer,automatic,black,30900
2015,Hyundai,Elantra,automatic,gray,8400
2015,GMC,Yukon,automatic,black,52000
2015,Nissan,Versa,,,
2015,Chevrolet,Suburban,automatic,black,47000
2015,Chevrolet,Suburban,automatic,black,54600
2015,Chrysler,200,automatic,black,7250
2015,GMC,Yukon,automatic,black,52200
2015,Kia,K900,automatic,black,40000
2015,GMC,Yukon,,,
2015,Ford,Taurus,automatic,beige,23000
2015,Lexus,RX,,,
2015,Nissan,Altima,automatic,black,18600
2015,Toyota,Corolla,automatic,gray,14900
2015,Nissan,Altima,automatic,black,18200
2015,Nissan,Versa,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Malibu,automatic,black,15000
2015,Ford,Explorer,automatic,black,30500
2015,Ford,Fusion,automatic,black,18100
2015,Chrysler,200,automatic,black,12000
2015,Chrysler,200,automatic,gray,11000
2015,Ford,Taurus,automatic,black,7500
2015,Nissan,Altima,automatic,black,12000
2015,Mazda,CX-5,automatic,black,18300
2015,Nissan,Altima,automatic,black,15600
2015,Mercedes-Benz,S-Class,automatic,gray,96250
2015,Mazda,Mazda6,automatic,black,16500
2015,Chevrolet,Silverado,,,
2015,Buick,Enclave,automatic,tan,33600
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Equinox,automatic,gray,13900
2015,Chevrolet,Suburban,automatic,black,45000
2015,Chevrolet,Tahoe,automatic,brown,49750
2015,Chevrolet,Tahoe,automatic,black,43000
2015,Chevrolet,Tahoe,automatic,black,50000
2015,Chevrolet,Tahoe,automatic,gray,51000
2015,Chevrolet,Suburban,automatic,black,36000
2015,Chevrolet,Suburban,automatic,beige,44600
2015,Chrysler,200,automatic,black,16800
2015,Chrysler,200,automatic,black,15300
2015,Chrysler,200,automatic,black,16400
2015,Ford,Fusion,automatic,black,18100
2015,Ford,Fusion,automatic,black,11100
2015,Chrysler,200,automatic,black,16400
2015,Ford,F-250,,,
2015,Chrysler,200,automatic,black,16200
2015,Ford,Explorer,automatic,beige,28200
2015,Kia,Forte,automatic,gray,13400
2015,Jeep,Wrangler,automatic,black,35400
2015,Hyundai,Elantra,automatic,gray,8000
2015,Hyundai,Sonata,,,
2015,Hyundai,Genesis,automatic,tan,38100
2015,Hyundai,Genesis,automatic,gray,46000
2015,Hyundai,Genesis,automatic,beige,38500
2015,Kia,K900,automatic,tan,41800
2015,Hyundai,Genesis,automatic,tan,44800
2015,Hyundai,Genesis,automatic,gray,33000
2015,Ford,Taurus,automatic,tan,18300
2015,Hyundai,Elantra,automatic,gray,13500
2015,Nissan,Altima,automatic,black,12400
2015,Nissan,Versa,,,
2015,Mazda,CX-5,automatic,black,19500
2015,Nissan,Altima,automatic,black,8400
2015,Mazda,CX-5,automatic,black,16300
2015,Subaru,Forester,automatic,gray,22200
2015,Dodge,Dart,automatic,tan,12000
2015,Dodge,Dart,automatic,black,15000
2015,Ford,F-250,,,
2015,Jeep,Wrangler,automatic,black,18200
2015,Jeep,Wrangler,automatic,black,16700
2015,Jeep,Wrangler,automatic,black,16400
2015,Hyundai,Sonata,automatic,black,15300
2015,Mazda,CX-5,automatic,black,18000
2015,BMW,4,,,
2015,BMW,X1,automatic,black,35000
2015,BMW,4,,,
2015,BMW,X1,automatic,beige,32750
2015,BMW,X1,automatic,black,27500
2015,Cadillac,Escalade,,,
2015,BMW,X1,automatic,black,28750
2015,BMW,X1,automatic,black,32750
2015,BMW,X1,automatic,black,31750
2015,BMW,X1,automatic,black,31750
2015,BMW,X1,automatic,black,32500
2015,BMW,X1,automatic,beige,29750
2015,BMW,Z4,automatic,black,48750
2015,BMW,X1,automatic,beige,33500
2015,BMW,X1,automatic,beige,32000
2015,BMW,4,,,
2015,BMW,X1,automatic,black,34000
2015,BMW,X1,automatic,black,32250
2015,BMW,X1,automatic,black,49000
2015,BMW,X1,automatic,black,27750
2015,Cadillac,Escalade,,,
2015,BMW,X1,automatic,beige,34250
2015,BMW,X1,automatic,black,25750
2015,BMW,X1,automatic,black,27750
2015,Chevrolet,Malibu,automatic,black,18900
2015,Chevrolet,Malibu,automatic,black,19000
2015,Ford,Explorer,automatic,black,33800
2015,Ford,F-250,,,
2015,Ford,Fusion,automatic,beige,10300
2015,Ford,Taurus,automatic,tan,9100
2015,Ford,Explorer,automatic,black,36500
2015,Chrysler,200,automatic,black,16500
2015,Ford,F-250,,,
2015,Kia,Sorento,automatic,black,19800
2015,Kia,Sorento,automatic,black,19500
2015,Kia,Sorento,automatic,black,19700
2015,Kia,Sorento,automatic,gray,19500
2015,Kia,Sorento,automatic,black,20300
2015,Kia,Sorento,automatic,black,19000
2015,Kia,Sorento,automatic,gray,19800
2015,Kia,Sorento,automatic,black,19300
2015,Kia,Sorento,automatic,black,19900
2015,Kia,Sorento,automatic,black,21000
2015,Kia,K900,automatic,gray,38600
2015,Kia,Sorento,automatic,gray,20000
2015,Kia,Sorento,automatic,gray,19700
2015,Kia,K900,automatic,gray,39400
2015,Jeep,Wrangler,automatic,black,28400
2015,Kia,Sorento,automatic,black,19500
2015,Kia,Sorento,automatic,black,18900
2015,Kia,Sorento,automatic,gray,19800
2015,Kia,Sorento,automatic,tan,19700
2015,Kia,Sorento,automatic,gray,21100
2015,Kia,Sorento,automatic,beige,20100
2015,Kia,Sorento,automatic,black,18900
2015,Kia,Sorento,automatic,tan,19500
2015,Kia,Sorento,automatic,black,19900
2015,Kia,Sorento,automatic,black,19900
2015,Kia,Sorento,automatic,tan,20400
2015,Kia,Sorento,automatic,gray,19700
2015,Kia,Sorento,automatic,gray,19600
2015,Jeep,Wrangler,automatic,gray,38400
2015,Kia,Sorento,automatic,black,19900
2015,Kia,Sorento,automatic,black,19500
2015,Kia,Sorento,automatic,black,19800
2015,Kia,Sorento,automatic,beige,18700
2015,Kia,Sorento,automatic,gray,18500
2015,Kia,Sorento,automatic,black,19000
2015,Kia,Sorento,automatic,black,19700
2015,Kia,Sorento,automatic,gray,19000
2015,Nissan,Versa,,,
2015,Kia,Sorento,automatic,tan,18200
2015,Kia,Sorento,automatic,gray,18800
2015,Kia,Sorento,automatic,black,18100
2015,Kia,Sorento,automatic,black,19500
2015,Kia,Sorento,automatic,black,17200
2015,Kia,Sorento,automatic,black,19000
2015,Kia,Sorento,automatic,black,18800
2015,Kia,Sorento,automatic,gray,19000
2015,Kia,Sorento,automatic,black,18400
2015,Kia,Sorento,automatic,gray,18200
2015,Kia,Sorento,automatic,black,19500
2015,Kia,Sorento,automatic,gray,18500
2015,Kia,Sorento,automatic,black,19800
2015,Kia,Sorento,automatic,black,19000
2015,Kia,Sorento,automatic,black,18400
2015,Kia,Sorento,automatic,gray,19300
2015,Subaru,WRX,manual,black,33500
2015,Ford,F-250,,,
2015,Ford,F-350,,,
2015,Ford,Taurus,automatic,black,22900
2015,Ford,Taurus,automatic,tan,24400
2015,GMC,Yukon,,,
2015,Kia,Sorento,automatic,gray,19700
2015,Kia,Sorento,automatic,black,19900
2015,Kia,Sorento,automatic,black,20000
2015,Kia,Sorento,automatic,gray,21100
2015,Kia,Sorento,automatic,gray,20300
2015,Kia,Sorento,automatic,black,21000
2015,BMW,X3,automatic,black,31800
2015,BMW,X3,automatic,tan,43500
2015,BMW,X1,automatic,black,22750
2015,Audi,A3,automatic,black,25750
2015,Chevrolet,Silverado,,,
2015,BMW,Z4,manual,black,42000
2015,BMW,X3,automatic,black,31000
2015,Buick,Enclave,automatic,gray,33600
2015,Chevrolet,Silverado,,,
2015,BMW,X3,automatic,black,30300
2015,Chevrolet,Malibu,automatic,black,11600
2015,Chevrolet,Suburban,automatic,black,50400
2015,Chevrolet,Tahoe,automatic,black,41000
2015,Chrysler,200,automatic,black,11100
2015,Hyundai,Genesis,automatic,black,32200
2015,Ford,F-250,,,
2015,Ford,F-250,,,
2015,Hyundai,Genesis,automatic,beige,39000
2015,Ford,F-250,,,
2015,Ford,F-250,,,
2015,Hyundai,Elantra,automatic,beige,14700
2015,Dodge,Dart,automatic,beige,10900
2015,Ford,Explorer,automatic,black,32500
2015,Hyundai,Elantra,automatic,gray,13800
2015,Ford,Explorer,automatic,gray,28700
2015,GMC,Yukon,automatic,beige,42900
2015,Ford,F-250,,,
2015,Ford,F-250,,,
2015,Ford,F-250,,,
2015,Kia,Sorento,automatic,black,20900
2015,Hyundai,Sonata,,,
2015,Hyundai,Sonata,,,
2015,Hyundai,Sonata,,,
2015,Hyundai,Sonata,,,
2015,Kia,K900,automatic,black,40000
2015,Hyundai,Sonata,,,
2015,Hyundai,Veloster,automatic,black,22600
2015,Hyundai,Sonata,,,
2015,Kia,Sorento,automatic,black,17500
2015,Kia,K900,automatic,black,40000
2015,Kia,K900,automatic,gray,40000
2015,Kia,K900,automatic,silver,40000
2015,Volkswagen,Golf,,,
2015,Nissan,Altima,automatic,black,13000
2015,Nissan,Altima,automatic,black,17200
2015,Nissan,Altima,automatic,black,14000
2015,Nissan,Altima,automatic,black,13400
2015,Toyota,Corolla,automatic,tan,15700
2015,Nissan,GT-R,automatic,black,84000
2015,Mazda,CX-5,automatic,black,19900
2015,Nissan,Versa,,,
2015,Nissan,Altima,automatic,black,15300
2015,Nissan,Versa,,,
2015,Toyota,Corolla,automatic,gray,15000
2015,Mazda,CX-5,automatic,black,18700
2015,Nissan,Versa,automatic,black,12750
2015,Nissan,Altima,automatic,black,17000
2015,Ford,F-350,,,
2015,Chevrolet,Tahoe,automatic,brown,49400
2015,Chevrolet,Tahoe,automatic,tan,42400
2015,Ford,Explorer,automatic,black,33500
2015,Chevrolet,Tahoe,automatic,beige,41200
2015,Chevrolet,Tahoe,automatic,black,48400
2015,Chevrolet,Tahoe,automatic,black,42200
2015,Chevrolet,Tahoe,automatic,tan,44000
2015,Chrysler,200,automatic,black,16300
2015,Chevrolet,Tahoe,automatic,beige,41400
2015,Chevrolet,Tahoe,automatic,beige,48600
2015,Chevrolet,Tahoe,automatic,gray,42000
2015,GMC,Acadia,automatic,black,33000
2015,Ford,Explorer,automatic,beige,32200
